DH_Mortos,DH_Desabrigados,DH_Desalojados,DM_Unidades Habitacionais Destruídas,DM_Instalações públicas de saúde Valor,DM_Instalações públicas de ensino Valor,pontuacao,prioridade
0.1198667406931217,504.19132498058366,479.94900879640795,15.498808058878708,127477.52155784948,174284.16513638358,3,Media
0.3641560604482419,377.7532689285145,715.3172627670972,15.78686628032934,177014.1757919625,73068.7987610414,7,Media
0.21404672573454495,443.006553013363,490.3508458327262,13.599303212598889,137128.30523149934,168279.85282425664,3,Media
1.0114853358966573,297.42482052733436,748.7817476412527,8.754543911018995,226518.80273648692,107697.01457561128,3,Media
0.8302394733591492,265.57150312936045,642.8625936775443,5.517714442891345,108766.58760659584,57904.59412886889,7,Media
0.7707211590906241,181.96208280159084,624.2961574950716,3.289981022636431,117958.53609375616,98892.01506391261,2,Media
0.24467087632727233,427.32702364036663,457.09894675213366,12.063690795387203,82864.86409930437,74298.69759309471,2,Media
1.228228689057815,293.6127690443279,221.26427248016955,8.873367388681487,153889.99194021942,113729.48531193777,4,Media
1.175316846967584,401.31467881280594,232.15885880635972,4.350648524103145,111875.3635965872,190799.4751517042,3,Media
0.0,185.42839542369433,547.103665870004,4.952924683517471,132381.15131256753,71946.07807580745,7,Media
2.1297294554148234,499.57635899399133,1196.3870316274567,8.216550084800852,69036.73487862703,73992.81153761226,2,Media
0.8672512744371835,164.95864220638973,609.6642990900218,7.814072581557232,120066.27326558263,133290.5157250835,2,Media
0.7862655399955693,423.45822988082364,646.2981112203543,14.084758528958028,128708.46966483159,100688.27200897576,2,Media
0.9129378897025932,502.9938073148004,761.6967136681673,7.127812369772084,90944.01510332015,72564.76094130854,2,Media
0.0,137.30103086081186,1003.9267668290456,11.300419695722976,177711.17343615988,168898.4530770427,3,Media
0.4596652977554647,202.99911659638175,306.09933073687046,10.248452767957945,174542.09911000892,169197.51875437627,5,Media
1.571468504391272,146.73910883715345,751.2179964648865,8.288429043803408,76680.50799228622,64627.70626305878,6,Alta
1.989630422530889,81.8702176754253,912.0503687209124,7.8901779068442615,67918.25004255147,58730.40215486836,6,Alta
0.19851602648261818,339.4136065233851,800.9510063945579,15.172864892555308,113332.34750064265,154962.8605567879,5,Media
0.6233299212216049,195.20188232322084,451.0134860912821,6.655838780166963,160082.1020978571,184773.84627661918,4,Media
1.8093047857920035,175.40885078268064,886.7236259413019,6.001003726769458,111278.0438591334,93234.4156416429,3,Media
0.6496737307747595,394.3348236620227,744.0533399763075,14.595391255609329,123075.69382762292,95775.79286348417,2,Media
0.22697500082733832,489.6391176812164,898.9400471540251,13.418650760304972,183337.60780543557,142589.5049141222,3,Media
2.0517547946284433,159.44298899986308,730.8680958914489,5.268815537983337,164025.347444534,98294.15738630427,2,Media
1.9306836263876064,230.64357242618627,537.8165342404352,14.91339273744996,63123.0770668262,197758.84416215567,4,Media
0.13738696531801592,126.93967700980902,529.819097098053,10.921227614119225,52607.9618376029,56085.44950846534,5,Media
1.270563558362903,408.2825770814855,253.44990179186976,13.929688192644551,156122.59132973905,148631.51187507587,4,Media
2.231383068085376,415.94416429789555,814.8343095166077,9.918270433949841,99459.68451035135,161283.77234860652,3,Media
0.09472273440577655,202.8497926736,320.54208478727935,8.562563823005226,170822.17601628226,200678.29808462862,4,Media
0.4133920856396176,493.6254209112868,510.75981512828685,15.719724719630788,114948.82828824864,197716.93908795956,3,Media
0.061969387064949276,528.5310834506304,459.2184673162785,13.308145285684489,130093.33101869289,180849.92745498044,3,Media
2.01353717990078,202.58356433478545,439.32243234396026,14.020683573719616,111148.92522410832,151443.63305871634,2,Media
2.2241160033586205,189.1078540215767,680.2032496531615,12.661640961329503,148931.15807706944,169208.15176324974,2,Media
1.604274905589966,362.053107818821,811.077435430535,14.624522038310403,147958.41837779852,94381.07791767367,5,Media
0.19330749209939815,425.2573195390937,202.0302648812101,11.2583491628084,140284.54317390648,143712.17593464095,3,Media
0.904808789718753,97.07840984845318,300.5043083229185,9.59980148649105,158549.8127827311,130520.38421162764,7,Media
0.5824702689939705,458.2619301764986,478.65998418556785,10.713043288791974,141065.52502077614,144759.86700763897,7,Media
0.1334805350163323,127.0940652088356,997.1313157869021,13.996350023442123,207470.33165512193,152625.09220487735,3,Media
0.8561319560338293,433.07022359475025,695.9040778265487,6.1327782743884995,94994.70222257303,93546.11164785063,2,Media
0.4931559434125089,247.27850692969506,897.4254040428821,9.339846094093257,153179.72520259596,38799.19573580401,3,Media
1.726518177502239,451.13323169685714,664.3565212561762,6.4303085620366565,127104.66293121956,53803.37073027672,7,Media
1.5304416610685383,409.8987246498861,629.1527071846239,15.888127291257701,145196.3530905375,83648.81671161039,2,Media
1.8252334868073867,172.66190258412067,738.8347746238915,7.579188824518603,120089.39918670723,82792.87336720513,2,Media
0.10139126629609124,406.281262980823,692.8440531010891,11.98426596863185,141506.8885100245,52791.38329215137,3,Media
1.6596534726558034,169.99805962693412,757.8064838189633,13.848627789384254,153565.64279861725,154762.23967624913,2,Media
0.659556231256595,210.33491010298965,396.2462113587324,5.2778528834035034,109713.76625339285,53984.46179912937,7,Media
2.021767290969953,586.8662779241872,606.7643900478579,6.35735866445773,150096.07000454253,37664.23764150658,7,Media
1.7852511815822307,279.5541942848267,602.2541392773248,7.557570289661959,158891.29106012918,165580.97740966725,7,Media
1.2778625959441086,260.80985002571174,669.377205657517,7.345274162679568,164421.90520573262,39760.15078139068,3,Media
2.643630528954632,297.08961541850226,509.9384602389775,1.9538220199802896,142451.96918140267,127981.9565087479,4,Media
0.871832865192486,188.74061758902994,523.5683561516049,6.781389044166511,73082.52608749444,82453.34919771779,7,Media
0.7789753009862697,164.52768095042973,162.0269506206386,14.517078117166891,74048.19305646252,129473.99731280013,6,Media
0.7205325897168332,323.7890003210398,720.4346496830965,13.807924230194429,180073.43527401672,114691.3314094976,3,Media
1.9614869975562876,232.36262872850264,346.48421082347045,5.570169675750094,130899.94833138026,172931.80954740942,3,Media
1.9257220878665178,277.135795358276,682.2776545579885,14.213450633618544,107657.3975215705,58430.92645991679,5,Media
0.3268027803357545,389.7239737803425,508.699137412734,10.291111109071656,147760.61463703436,166094.47781983373,7,Media
0.0,447.8651094695714,495.2441371097398,16.335631592516798,125502.83434650471,159865.21814087103,3,Media
0.5743203611062805,335.6142178020541,812.5863059944218,11.529797054466204,184473.11081732856,71904.25783712277,3,Media
1.8241668441363312,205.77421130142073,518.1255341356101,10.645205614271758,146613.79467143439,93048.02026768897,7,Media
0.3676390544843302,213.20454661223548,606.8864571782615,5.4293365551219575,96894.11764658109,58145.18937976155,7,Media
0.38775705548233175,210.28469652563024,956.8534319506371,8.658027766619432,158469.11657930925,92271.71237524344,7,Media
0.5395787072761193,83.35227789246605,94.11086921343207,9.548631097170363,196398.6283993825,95192.87449427026,3,Media
1.3907293273427808,318.38235999737685,791.547005477568,9.892141113404012,74895.99349310077,157511.18028329613,3,Media
1.7148783107519012,184.1030412560595,747.4713513418051,4.927387889902511,165463.43741119906,90904.81294156873,2,Media
1.3915832931997787,134.67553733912388,433.0196816496248,17.369793607636367,102188.85737282607,166539.09076180775,2,Media
0.0,268.6122247088382,439.62499220889146,6.327088142170228,148035.132714183,155390.11404167773,4,Media
1.9022847843539115,355.90581632329634,512.681872916369,12.322826713655717,126785.30493590175,210577.80675032164,2,Media
2.1502021190280094,108.13348969321966,843.9855610712507,6.115375153877575,78806.65133599925,65903.99689942859,6,Alta
1.9523891075377797,85.48911533099735,559.4915319381929,6.2144228081202115,138941.21812229772,71239.68659564911,2,Media
2.3886393167454556,258.4120818894169,461.2890903935268,17.654737652857595,52974.66300437216,193320.092637118,4,Media
0.924771565076236,407.2965696201816,375.581586174786,12.438003301038838,139970.75352212755,159565.62293288295,7,Media
0.0,367.1781632043972,968.3360189414656,7.874283103514493,149918.63972043814,143669.04936420405,2,Media
2.7108108248293035,155.2865305734648,605.4219911546942,6.060171216107826,149998.879207356,159469.77920798786,2,Media
2.0173183814253948,217.44388534717757,656.1464759846056,14.582422215326396,56938.283067220225,191454.33802862916,4,Media
1.0723843274449416,169.2971915447844,742.3521635647584,6.616101494223394,105077.91031348886,70700.16375061707,7,Media
1.9339398778188168,421.4124134642626,631.4527791104696,13.35420976431327,106974.55682561516,192452.7000155526,2,Media
0.23769080720780733,150.0964115035359,399.04223556526654,14.841091718499296,62073.83409098839,167556.59959360646,2,Media
1.2740250553191999,276.9211331395729,718.9109836708592,9.221112939549307,179929.2298521105,50996.7839762269,3,Media
1.5213002401339735,209.8868342734476,484.76399360118853,6.6137219850437265,114923.81592450384,140268.8911656328,2,Media
0.3942137124774522,404.7637132332204,135.1012708582167,12.034781224086577,153921.568992327,143238.08363783924,3,Media
1.824798329578462,219.38142909870515,773.781585054995,4.912998478657349,69381.1609822511,74270.11625077731,6,Alta
0.9456240902621463,200.61459217964563,889.7101254320394,9.879804390380054,182353.93102102922,98904.03855638926,3,Media
0.10962229383143371,388.29470744258305,527.9124364987008,6.61867368842472,86535.36079408738,192969.68421356598,3,Media
1.098555473638866,430.60746701333983,593.0577868056104,5.328123731677075,138379.40697827336,142589.81120918103,2,Media
1.2137806335152121,185.64973992462086,908.3589202954679,10.030190405563594,103182.45682527554,61701.30217907463,4,Media
2.0637481836005698,272.5050587572197,1042.6531723736778,13.627050310615752,154556.00499356288,76974.29924706851,5,Media
0.0,502.0603444060242,999.4877143571035,5.457938912708635,195139.06209418902,113586.27454589435,5,Media
2.042992098655052,99.82824597964466,735.6497537819614,4.035823669838922,49471.76595698732,103995.33935942929,6,Alta
2.3135542231466073,196.5584416976959,752.2939491192049,9.025157397146074,154759.778904339,148969.11419966456,7,Media
2.915523562116178,432.52252354406863,621.0931541752999,12.906652434853779,130731.84410784325,188139.8431017029,2,Media
0.0,150.44113730842565,464.478384057039,8.368231394988555,173168.91972299042,186549.100071889,4,Media
1.071013659776288,310.16236264982007,275.1437172427929,8.884029215685782,135549.8475335334,117867.83854032123,4,Media
0.8859530980143564,277.233098626957,946.0707530837234,9.113041830245455,200345.57386754517,110961.60759616178,3,Media
1.0965513922341892,178.21281068058096,203.4492748642639,12.935258820801781,116287.90134421886,75655.26573812301,2,Media
1.3062920740364028,293.3762374104872,518.7910134345711,8.779693971287422,175835.80782701567,148639.5899532105,4,Media
0.0,325.8023818396149,389.55073203282086,13.54309448676275,187015.82235287444,147004.6516639246,3,Alta
0.3576776583420136,246.08502774268496,935.4092480740723,7.191385513729598,162779.83572215177,81007.43012434873,3,Media
1.3229058852501128,518.5496453630716,781.2585461828037,7.470871835838158,93792.47897905728,76281.9280198399,2,Media
1.0409431977579875,327.03441120064343,258.8771461577021,10.704222993057176,163063.19678533715,188984.21820231772,4,Media
0.8926239781308198,480.86032319910055,484.37971500606807,11.547037404076878,155250.7043921594,146646.6352872873,7,Media
0.0,485.98471019379247,353.28867175921994,6.700938682840137,107866.28024215568,90335.09219147876,2,Media
1.0976982623367348,210.05791032688376,708.2288694203937,5.51871831333596,91223.26869302349,68187.65015021939,7,Media
0.7815406861200043,378.4125969927888,670.0872457422784,11.236296427847916,78394.37588317679,111481.18634377966,5,Alta
0.0,482.5407024681492,597.7265002286705,6.53868925656867,87024.27737760442,176357.2201879648,3,Media
1.608014187958284,117.98532900029288,613.8279073631729,14.702007288845016,148652.13434454642,195174.5519192489,2,Media
0.785781940190374,307.2393228867772,788.9890966249667,9.289721491592266,74992.40171165786,133113.8805050589,5,Alta
1.1980505780917703,243.91213021521818,613.4904461254245,15.511825940378854,209727.06747728967,171033.1293509859,7,Media
0.5664015807086333,200.93016436296898,598.6699020465558,5.966383992871322,87737.7601347902,126174.34839664593,2,Media
0.36167492608546226,493.8946482223044,452.32522335040426,14.951029432576824,108915.8650262767,181064.95274945116,3,Media
1.6298846304019827,282.46902602055684,589.8255838010277,13.369201977932823,121677.71389852985,165227.01066883685,7,Media
2.0470701862098597,165.05470293428525,534.4926436434756,8.502268993862666,124085.24099035331,58893.788203421194,2,Media
1.1522426836934787,489.8262908929834,959.0390499286841,6.557933508703311,122557.61048541818,87952.11549850045,2,Media
2.258884447459936,308.87559397056754,398.3111802337272,5.723021224972996,108929.45875833498,165929.37078394668,3,Media
1.2589629234690856,91.48380789462956,348.5394747512434,7.834285810706726,57117.36772660287,132940.18777702062,7,Baixa
1.973620980178138,254.4636634608028,544.5557245572732,13.985322142100454,89719.7559728394,150982.49821546176,5,Media
1.946143837222937,372.58589585888154,594.7821675905473,2.756401773134469,168316.86994824064,150366.20982111184,4,Media
0.1872733495124637,506.73013591008265,420.9947432953744,12.896109119180569,153819.52796733752,199866.85899149664,3,Media
2.087282661874783,403.18592183432526,709.1159401654453,6.648403674210506,166886.73815359065,117509.49937549843,4,Media
0.0,417.82032588169307,1038.3041739684563,5.9222044606070465,215938.1820846171,104720.67676684313,5,Media
0.11646148416621113,450.10718567869884,532.1852501531138,14.37938494166229,157170.10826305108,179220.37465872694,3,Media
0.9475326214983826,252.29717161329114,411.2495814763148,13.228202058146477,46923.91957106116,107043.84919247328,6,Media
0.8114705700180515,291.69708970776634,349.25731201648944,16.318625652829,177026.7386363435,144978.36443967072,7,Media
1.8812254504377743,197.68093779193612,530.0445325761037,9.986393232276765,137966.0692533166,150360.212118621,7,Media
1.1527041766038186,77.94082046714804,796.7768320553172,13.717027102233699,113139.40858526954,62655.25665707196,7,Alta
1.708640279128734,479.4915888785414,606.697306652182,5.857261089220813,125879.48119850829,46746.26596613115,7,Media
0.3473181342057453,214.53011705858052,426.6802500608783,7.136597290087786,168033.66618203963,107367.30392808514,5,Media
0.0,262.27450517560726,190.93849309418573,13.835817808736293,207738.3289523636,137518.57116608927,3,Alta
0.2905394465963954,227.8909344146342,205.5897442953309,10.339994711913103,45046.91350936138,94817.52294193946,6,Media
1.173462691083222,146.73132745724706,654.7545539015994,9.638785048844,138580.2352720755,108284.21113326341,7,Media
1.151915474925278,424.4085891037304,182.20050873169797,6.64078372188432,189614.68524973746,148709.2034726522,2,Media
1.6823226049115902,168.70189885841262,757.5932652253684,7.910611718169857,110378.82921443548,147217.20365528553,3,Media
1.7604952547056008,101.20382718271851,259.02731199365417,13.63713966627037,132814.77936880596,118735.77973832536,2,Media
2.332769551476685,223.58528544136067,328.7470783091988,4.449192946946347,143131.70480155706,179538.86738016517,3,Media
2.3068330226343496,396.9879145378751,593.3250329314353,4.4696884647568105,152148.3402507093,108052.52873663719,4,Media
0.6487628225996985,244.3207790725674,383.72788982101457,4.992476780892975,165268.84644195455,173084.65296597168,3,Media
1.9414100475466076,323.7339849697695,631.419841420947,13.474119160172267,168484.44175944448,110732.17632272231,7,Media
0.3897290281546306,397.07777908680225,371.05742193003925,10.04965008394674,94643.28307398946,79536.14202263948,2,Media
0.2008049908528458,426.9396444348782,707.5904496837592,12.586994547302737,183155.87048835805,144648.51949471995,3,Media
1.3565859053263543,105.36318684958319,377.62435725730245,15.362667397214079,98256.69468000393,154826.06807787984,2,Media
0.5592872592310769,181.25214655539997,559.9645230397535,9.074044021797636,192308.047435852,143230.6846986354,5,Media
1.2072319746617797,250.78605882034395,62.966003789068765,11.691326678824959,82330.60209367504,102493.6653892734,4,Media
1.6136445454604382,234.7151383768643,695.6356826806517,11.188888390287168,129154.67002430768,128759.58754886319,2,Media
0.0,31.91450885046623,86.00258163200665,1.197036324870319,33467.76104697589,54443.12956204212,0,Baixa
0.0,99.51052925546469,150.1290124910519,4.494450516470371,24203.59257718557,18313.142645153708,0,Baixa
0.0,89.39646311223476,150.9430644543818,3.971288253630046,56528.40238016069,37175.72247673933,0,Baixa
0.0,41.44191295908281,192.96653523581432,0.25459989323529664,40155.65916049342,52680.650699373655,0,Baixa
0.0,73.60618979259836,137.20028368130588,0.0,38603.80844457458,25993.573423363712,0,Baixa
0.0,44.8736524409766,143.975503608088,2.984544847766645,11754.304888854036,24774.398790938747,0,Baixa
0.0,16.910475634059623,0.6270519642493887,4.0464798917100735,48780.033413149744,22175.801326009805,0,Baixa
0.0,36.562480869864686,75.0857294592584,0.0,40610.49589907239,42329.47937527941,0,Baixa
0.0,39.311697798858404,113.95377748959628,5.115527394058322,32981.83427936497,23529.886091317436,0,Baixa
0.0,91.55143005396167,101.51730960383532,4.312391440072479,42287.62277383907,9067.424107282415,0,Baixa
0.0,11.536981225099249,70.24707834764246,3.1366217682552655,18342.20048171408,36277.18791009115,0,Baixa
0.0,55.51789950361705,183.37563008262532,5.6590651076418075,29902.000517164684,16425.611581489175,0,Baixa
0.0,44.11912099351306,173.20219780013932,4.825639508613281,15065.268942233395,28611.944867846458,0,Baixa
0.0,78.13985515490371,0.0,0.8118174587837645,11522.25188753457,39724.08118057403,0,Baixa
0.0,0.0,201.99750410334036,2.682256035601609,29137.712172526324,34869.20188329984,0,Baixa
0.0,0.0,82.63453418557627,5.18224934124061,43219.06339608603,36221.84130143023,0,Baixa
0.0,118.9474376342266,102.20203593294228,2.0442828642943622,2732.1785574861588,0.0,0,Baixa
0.0,80.95667886143455,39.4233303162617,2.460063687885161,22302.84561397064,33917.43340235792,0,Baixa
0.0,90.84476637545701,167.2707936106227,0.7846233424691473,10536.600269055853,34387.863826580404,0,Baixa
0.0,96.63351860749205,188.17633756257365,3.214563703075161,29612.484133246016,18772.98121822755,0,Baixa
0.0,61.555996428556966,254.7729609536395,2.9850541283499137,57988.876706488096,8569.744050514473,0,Baixa
0.0,18.53887303932255,173.66879529943787,2.563902275894771,29962.42422135694,23870.161304615307,0,Baixa
0.0,50.86560464223711,0.0,4.107059991323453,0.0,0.0,0,Baixa
0.0,82.13983287368659,169.54456678700362,0.0,47041.55779370566,21611.08413894067,0,Baixa
0.0,33.789736086612734,173.00247237328108,4.308625767571076,33949.88867167109,0.0,0,Baixa
0.0,50.934846721732804,142.2836796795064,3.350816449568101,14537.250929381797,4588.862544713616,0,Baixa
0.0,39.561715575495995,67.01627009595246,0.0,20857.91018083795,0.0,0,Alta
0.0,4.220875306705277,17.3168731085037,0.2794099797487609,35269.13322566083,43179.285668189455,0,Baixa
0.0,57.84029549147373,39.77031398950369,3.5391130391909655,50841.61729804492,5059.487172066628,0,Baixa
0.0,109.39438995049017,123.33848556358276,3.658132728174593,20854.78315763944,33651.23301927981,0,Baixa
0.0,95.14507712738457,107.12847850357016,4.149690970990776,919.5397134033219,30524.595602575457,0,Baixa
0.0,29.528398168322116,160.36418976666187,1.2116643112257015,51004.34937741317,1281.178409937872,0,Baixa
0.0,31.83031952856498,127.63862163902333,2.604362602888776,47043.91818846717,11495.565036044121,0,Baixa
0.0,0.0,0.0,3.603718169688663,49024.972121037,32729.264364615028,0,Baixa
0.0,44.22657208834759,20.783995998762432,6.522502634187724,39150.94208256255,11748.304148736781,0,Baixa
0.0,47.12160718352466,0.0,4.171825025987392,6263.822938887746,39875.66236654964,0,Baixa
0.0,7.823884996822967,27.510946497199708,0.6540389273350662,42583.148564639014,40669.62778381736,0,Baixa
0.0,46.69929689070028,169.8520871938553,5.008559439778936,0.0,24437.829177477655,0,Baixa
0.0,77.01504998836816,0.0,0.8790089638779706,40810.89022694248,6414.821130203081,0,Baixa
0.0,79.0339138415271,171.60837708935438,0.0,46235.17781114164,41615.291749607015,0,Baixa
0.0,30.507922067460015,169.73341007152206,4.228732975077829,44909.948750836236,47513.077674478074,0,Baixa
0.0,99.87354810110006,217.89813060395363,2.1382420178937793,13866.30044874252,31427.756841398037,0,Media
0.0,29.5752809532647,2.9967017087806784,4.9409573206296145,50092.673047244585,21545.120806155108,0,Baixa
0.0,51.702788783232464,135.1763375433629,2.7895939014655418,15360.471784522653,37860.13969071725,0,Baixa
0.0,60.12910463342603,90.39492619447044,0.4517867805598984,15193.002997481075,42847.39261542872,0,Baixa
0.0,7.213797256744453,119.85868781466186,3.6040946920062624,16304.554197702771,177.76095009474284,0,Baixa
0.0,95.69815324959812,70.93082446871284,0.7117560365992609,3078.265658734042,32965.63446751802,0,Baixa
0.0,0.0,55.20647527144975,5.339667034360565,41615.503405717915,18747.905930408,0,Baixa
0.0,23.816734102864228,105.18664342010175,2.7231715497026308,32247.849816508497,44581.66170657437,0,Baixa
0.0,10.104746678771743,209.9380001353801,0.6578653715404461,7759.672790063036,40768.023080575935,0,Baixa
0.0,14.704200882262224,71.58942098929282,0.0,35029.695686352825,42061.53983851773,0,Baixa
0.0,28.645056010300294,35.523765382839805,0.09603707188553068,6648.368420961366,30169.659239244516,0,Baixa
0.0,77.0911571938193,98.3601283213698,0.0,176.2543522679698,13421.794038439686,0,Baixa
0.0,80.29643567594647,171.6857298321691,1.0525537177776771,44837.0640940996,4223.9827769687645,0,Baixa
0.0,51.84753275904956,58.90222227449139,0.0,21587.75603016608,4359.5739739986,0,Alta
0.0,42.91838685157691,144.77887573313404,2.779722419895498,18106.52544563281,9454.323529014144,0,Baixa
0.0,42.3665877915957,89.78943490031725,4.863032323199913,12433.209335764986,0.0,0,Baixa
0.0,80.33896042464245,182.15906122924022,0.10544234661686316,44324.8270956756,28760.236985899788,0,Baixa
0.0,28.9987433804113,35.701932573152405,4.613497762209963,48757.265739998824,24986.391912409923,0,Baixa
0.0,51.944204880312384,17.732306319630535,2.020618781135555,16135.885633038484,0.0,0,Baixa
0.0,13.900884727627625,128.72762566496507,5.059875932189326,44546.87587177715,44714.407309519855,0,Baixa
0.0,58.503316713390156,0.0,1.7330675722790976,15031.235605126261,0.0,0,Baixa
0.0,29.33192574651103,112.24958199123415,2.5522237515902706,31722.786173583925,36399.50353663816,0,Baixa
0.0,95.08819686954358,108.81422698395909,3.692758498687902,0.0,38814.311084725974,0,Baixa
0.0,81.60514600198199,186.74466152508884,0.33729217344079404,49592.67061377067,20229.93172620523,0,Baixa
0.0,4.051305134546103,17.382829761636746,0.5902203046518438,3070.388063304985,32203.47180767169,0,Baixa
0.0,97.85691993273043,183.34107388243237,2.7476410442117403,15684.161398172462,25336.371040929036,0,Media
0.0,85.65400399341594,10.52736477314348,0.0,12646.021430184017,22511.50451263467,0,Baixa
0.0,42.95042878925774,14.06622358910603,1.671048087197447,42731.323843801394,43000.30335359083,0,Baixa
0.0,80.46179589224579,133.15709893965695,0.0,47533.284251176185,26269.882708047233,0,Baixa
0.0,67.43863172456554,97.94276387958462,0.23020832494308568,57812.9840149426,26896.31894486041,0,Baixa
0.0,24.67610242008924,115.43647339493558,3.6675418476982515,23126.999886341815,18498.286670001926,0,Baixa
0.0,79.39679783127596,84.689091564535,2.8059143425865796,36241.33394163675,22398.99188302777,0,Baixa
0.0,95.57793464607597,107.63425273659225,1.8633845451594093,0.0,2042.0551403028348,0,Baixa
0.0,46.30892470956252,120.5478687096842,2.48303817868044,52760.81134939368,12287.347228827004,0,Baixa
0.0,92.78949915448045,181.11372529258435,5.000305904879003,24399.25293684205,12402.96711619746,0,Media
0.0,42.579500387705316,123.36799006918358,0.0,8437.226908579038,0.0,0,Alta
0.0,81.97627441504508,161.93124801546654,4.373055356676864,53896.712509935576,37840.071597412294,0,Baixa
0.0,40.78056620916031,128.22660402843894,0.6713828881820039,20945.490498251944,14659.45119882909,0,Baixa
0.0,2.0123205599432694,145.17432928022674,0.37119433132882285,5559.99778376725,26259.20974889503,0,Baixa
0.0,56.43109978128507,44.2433742372486,3.3016763901054715,55214.295588379326,16225.162482876138,0,Baixa
0.0,91.64283441804197,54.28466234569848,5.398367066744143,9564.612546392773,32553.997605466866,0,Baixa
0.0,65.67766704149476,64.080620995551,0.0,5590.038885012916,12356.739251334733,0,Baixa
0.0,40.08429158124143,97.47085473672644,5.230975756585358,45590.27527777625,45367.97812188481,0,Baixa
0.0,5.19995161665669,82.08539249160025,0.7469672993149616,37850.60215770612,37461.041678484486,0,Baixa
0.0,0.0,127.10079846427993,5.158372818651079,27141.861742590358,12251.503558880797,0,Baixa
0.0,20.417240533887643,93.95859559678271,1.6192442453944467,11160.246858031778,21526.06783908936,0,Baixa
0.0,68.28676686103435,155.85478198038845,0.3139240452722062,17431.567639664274,45313.68682449866,0,Baixa
0.0,69.14579545968911,130.74494329988104,1.5405238680200728,51298.21234607933,14772.82365267507,0,Baixa
0.0,55.261641990811626,21.971760923237994,4.318148958601517,32964.988951824285,14000.943782863553,0,Baixa
0.0,19.395694179446213,109.82506489088526,3.4559310061818556,16887.451019068205,9013.452538649568,0,Baixa
0.0,16.40148195278593,7.242352149077266,5.624541382366879,40343.76746236792,21556.731444762965,0,Baixa
0.0,77.31529255516776,102.19861634783675,0.0,8649.31628247459,19790.38260658677,0,Baixa
0.0,60.696215186387235,131.63614100767296,4.6288722567001175,40048.52196548635,20518.258812413504,0,Baixa
0.0,87.52281534369519,141.55877606687557,3.68783392623288,25943.694773172658,31827.455265983375,0,Baixa
0.0,12.492107405228047,116.73307442955677,0.7353061390836922,3321.268537717807,34005.03914898117,0,Baixa
0.0,83.46240259158917,213.44423830737765,0.0,11458.074972089826,34088.10339595809,0,Baixa
0.0,89.32280947880326,33.02200492375286,1.1305909251048,13799.744376982087,32247.248982859004,0,Baixa
0.0,85.08616371930727,138.6027024571106,3.760141253601695,34505.88260167823,500.16973632634017,0,Baixa
0.0,42.56098266716049,141.54552985868767,4.111866689792084,49641.38639866745,12776.133222981538,0,Baixa
0.0,46.27237985568947,12.79092214331548,5.5108154443184265,16007.518138496946,45440.306175462734,0,Baixa
0.0,26.611057976963213,69.52856457491433,4.5748344575115505,21214.174298166858,0.0,0,Baixa
0.0,7.9395506630058215,101.10190940360968,4.855974954718044,21515.48970593495,4530.988936646479,0,Baixa
0.0,100.93799570976189,192.41570073339557,4.200987511196481,29712.191843342072,14522.472764504479,0,Media
0.0,81.55809747090115,73.70239420190487,1.6734930450440104,28253.321831365734,25928.373447618236,0,Baixa
0.0,18.638430469433416,190.87994537716656,1.7061614088197283,35021.08084796095,41571.8335898356,0,Baixa
0.0,64.62000491677425,7.273495918863212,4.409626491326592,10780.096653720406,51946.73921117059,0,Baixa
0.0,38.54540630319497,0.0,5.5798415716207925,41785.866202909325,13623.097857316667,0,Baixa
0.0,0.0,0.0,3.3306189824548795,20029.116557470465,0.0,0,Baixa
0.0,43.172393114819734,36.21109228591985,6.494520389141062,14007.531648217056,0.0,0,Baixa
0.0,73.15412127841387,61.991517606779,2.3544530522020115,34143.29223109314,21865.76193725313,0,Baixa
0.0,8.35399124077575,0.0,4.874332695519673,4523.716922854104,0.0,0,Baixa
0.0,42.21110708614673,220.7842059923771,5.878190716187276,15140.625364275409,26666.16227670917,0,Baixa
0.0,2.267893529502009,155.68101202500617,0.4463905057841866,14474.83257421211,51026.703493942005,0,Baixa
0.0,28.67039923928638,154.93172074221755,6.158650648858916,3893.887255905224,44593.74934015123,0,Baixa
0.0,101.66392812218739,209.73715036528785,1.85969911111969,27734.153780522345,28958.960269333704,0,Media
0.0,82.51074696268591,118.76865255393653,4.091706597997249,45844.877084813204,23042.179663979063,0,Baixa
0.0,58.923220294403905,32.98034258709651,2.1604568808076756,16552.030521853896,0.0,0,Baixa
0.0,63.951860231831944,0.0,5.421914800650867,7591.204424957654,1616.913403323085,0,Baixa
0.0,40.24520912491625,77.19662990406124,3.6995043668313725,41809.84888279967,45026.542436455165,0,Baixa
0.0,16.677813711856707,17.505776441122237,3.9241162091714354,19420.130823886575,11254.118796097788,0,Baixa
0.0,43.08488669453314,0.0,5.613607850525784,33707.55924303187,54951.931869988715,0,Baixa
0.0,61.20743685342214,121.51590074525602,2.7340936319590203,43084.155465575954,13269.706241824424,0,Baixa
0.0,51.24925495533679,122.76718523539202,4.401026584306024,11108.395929941555,7027.32533129049,0,Baixa
0.0,83.42942663370714,71.11043582309387,5.091537706867408,3281.540956709494,28833.422710940424,0,Baixa
0.0,21.5326797610235,171.656246623834,0.36786448162093943,14273.754149504992,39956.48285037311,0,Baixa
0.0,47.55861686048098,0.0,3.108906508290141,19664.82971656412,0.0,0,Baixa
